funder-1  | 2025-04-16T11:42:14.548341456Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-04-16T11:42:22.848266595Z           "sender": "0x82c530A1aB14b3b305275A8dED431038E048Cd12",
bundler-1         | 2025-04-16T11:42:22.848270532Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:42:22.848274139Z           "callData": "0xa9e966b70000000000000000000000000000000000000000000000000000000000000001",
bundler-1         | 2025-04-16T11:42:22.848278086Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:42:22.848281492Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:42:22.848284969Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:42:22.848288496Z           "maxFeePerGas": "0x12a05f200",
bundler-1         | 2025-04-16T11:42:22.848292002Z           "maxPriorityFeePerGas": "0x3b9aca00",
bundler-1         | 2025-04-16T11:42:22.848295348Z           "signature": "0x"
bundler-1         | 2025-04-16T11:42:22.848298684Z         }
bundler-1         | 2025-04-16T11:42:22.848301890Z       ]
bundler-1         | 2025-04-16T11:42:22.848304916Z     }
bundler-1         | 2025-04-16T11:42:22.848307772Z [11:42:22.838] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:42:22.848311138Z     reqId: "req-c"
bundler-1         | 2025-04-16T11:42:22.848314444Z     method: "POST"
bundler-1         | 2025-04-16T11:42:22.848317760Z     url: "/rpc"
bundler-1         | 2025-04-16T11:42:22.848321066Z     body: {
bundler-1         | 2025-04-16T11:42:22.848324292Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:42:22.848327809Z       "id": 10,
bundler-1         | 2025-04-16T11:42:22.848331316Z       "params": [
bundler-1         | 2025-04-16T11:42:22.848334852Z         {
bundler-1         | 2025-04-16T11:42:22.848338078Z           "sender": "0x82c530A1aB14b3b305275A8dED431038E048Cd12",
bundler-1         | 2025-04-16T11:42:22.848341645Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:42:22.848345151Z           "callData": "0xa9e966b70000000000000000000000000000000000000000000000000000000000000002",
bundler-1         | 2025-04-16T11:42:22.848348918Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:42:22.848352655Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:42:22.848356042Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:42:22.848359538Z           "maxFeePerGas": "0x147d35700",
bundler-1         | 2025-04-16T11:42:22.848363055Z           "maxPriorityFeePerGas": "0x3b9aca00",
bundler-1         | 2025-04-16T11:42:22.848366451Z           "signature": "0x"
bundler-1         | 2025-04-16T11:42:22.848370348Z         },
bundler-1         | 2025-04-16T11:42:22.848373735Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:42:22.848377402Z       ],
bundler-1         | 2025-04-16T11:42:22.848380708Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:42:22.848384034Z     }
bundler-1         | 2025-04-16T11:42:22.848388212Z [11:42:22.838] [31mERROR[39m (1): [36mUser op cannot be replaced: fee too low[39m
bundler-1         | 2025-04-16T11:42:22.848391979Z     err: {
bundler-1         | 2025-04-16T11:42:22.848395155Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:42:22.848403731Z       "message": "User op cannot be replaced: fee too low",
bundler-1         | 2025-04-16T11:42:22.848407578Z       "stack":
bundler-1         | 2025-04-16T11:42:22.848410964Z           Error: User op cannot be replaced: fee too low
bundler-1         | 2025-04-16T11:42:22.848414711Z               at MempoolService.validateReplaceability (file:///usr/app/packages/executor/lib/services/MempoolService/service.js:208:15)
bundler-1         | 2025-04-16T11:42:22.848418648Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:42:22.848422426Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:64:9)
bundler-1         | 2025-04-16T11:42:22.848426072Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:42:22.848429459Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:42:22.848432845Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:42:22.848436492Z       "code": -32602
bundler-1         | 2025-04-16T11:42:22.848439838Z     }
bundler-1         | 2025-04-16T11:42:22.848443234Z [11:42:22.839] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:42:22.848446891Z     reqId: "req-c"
bundler-1         | 2025-04-16T11:42:22.848450267Z     body: {
bundler-1         | 2025-04-16T11:42:22.848453313Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:42:22.848456549Z       "id": 10,
bundler-1         | 2025-04-16T11:42:22.848459945Z       "error": {
bundler-1         | 2025-04-16T11:42:22.848463142Z         "message": "User op cannot be replaced: fee too low",
bundler-1         | 2025-04-16T11:42:22.848466368Z         "code": -32602
bundler-1         | 2025-04-16T11:42:22.848469543Z       }
bundler-1         | 2025-04-16T11:42:22.848472709Z     }
bundler-1         | 2025-04-16T11:42:22.848475625Z [11:42:22.841] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:42:22.848479101Z     reqId: "req-d"
bundler-1         | 2025-04-16T11:42:22.848482297Z     method: "POST"
bundler-1         | 2025-04-16T11:42:22.848485564Z     url: "/rpc"
bundler-1         | 2025-04-16T11:42:22.848488539Z     body: {
bundler-1         | 2025-04-16T11:42:22.848491645Z       "method": "debug_bundler_dumpMempool",
bundler-1         | 2025-04-16T11:42:22.848494931Z       "id": 11,
bundler-1         | 2025-04-16T11:42:22.848498077Z       "params": [
bundler-1         | 2025-04-16T11:42:22.848501223Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:42:22.848504469Z       ],
bundler-1         | 2025-04-16T11:42:22.848507484Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:42:22.848510751Z     }
bundler-1         | 2025-04-16T11:42:22.848513977Z [11:42:22.841] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:42:22.848517363Z     reqId: "req-d"
bundler-1         | 2025-04-16T11:42:22.848520879Z     body: {
bundler-1         | 2025-04-16T11:42:22.848524276Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:42:22.848533293Z       "id": 11,
bundler-1         | 2025-04-16T11:42:22.848536809Z       "result": [
bundler-1         | 2025-04-16T11:42:22.848539955Z         {
bundler-1         | 2025-04-16T11:42:22.848543081Z           "sender": "0x82c530A1aB14b3b305275A8dED431038E048Cd12",
bundler-1         | 2025-04-16T11:42:22.848546457Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:42:22.848549743Z           "callData": "0xa9e966b70000000000000000000000000000000000000000000000000000000000000001",
bundler-1         | 2025-04-16T11:42:22.848553340Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:42:22.848556756Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:42:22.848560383Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:42:22.848563970Z           "maxFeePerGas": "0x12a05f200",
bundler-1         | 2025-04-16T11:42:22.848567526Z           "maxPriorityFeePerGas": "0x3b9aca00",
bundler-1         | 2025-04-16T11:42:22.848571304Z           "signature": "0x"
bundler-1         | 2025-04-16T11:42:22.848574980Z         }
bundler-1         | 2025-04-16T11:42:22.848580441Z       ]
bundler-1         | 2025-04-16T11:42:22.848583817Z     }
bundler-1         | 2025-04-16T11:42:22.848588025Z [11:42:22.844] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:42:22.848591812Z     reqId: "req-e"
bundler-1         | 2025-04-16T11:42:22.848595298Z     method: "POST"
bundler-1         | 2025-04-16T11:42:22.848598765Z     url: "/rpc"
bundler-1         | 2025-04-16T11:42:22.848602131Z     body: {
bundler-1         | 2025-04-16T11:42:22.848605568Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:42:22.848609144Z       "id": 12,
bundler-1         | 2025-04-16T11:42:22.848612661Z       "params": [],
bundler-1         | 2025-04-16T11:42:22.848616268Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:42:22.848620044Z     }
bundler-1         | 2025-04-16T11:42:22.848623381Z [11:42:22.844] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:42:22.848626887Z     reqId: "req-e"
bundler-1         | 2025-04-16T11:42:22.848630374Z     body: {
bundler-1         | 2025-04-16T11:42:22.848633790Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:42:22.848637297Z       "id": 12,
bundler-1         | 2025-04-16T11:42:22.848641054Z       "result": "ok"
bundler-1         | 2025-04-16T11:42:22.848644620Z     }
bundler-1         | 2025-04-16T11:42:22.849340447Z [11:42:22.846] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:42:22.849351998Z     reqId: "req-f"
bundler-1         | 2025-04-16T11:42:22.849355725Z     method: "POST"
bundler-1         | 2025-04-16T11:42:22.849357949Z     url: "/rpc"
bundler-1         | 2025-04-16T11:42:22.849360003Z     body: {
bundler-1         | 2025-04-16T11:42:22.849362197Z       "method": "debug_bundler_setBundlingMode",
bundler-1         | 2025-04-16T11:42:22.849364502Z       "id": 13,
bundler-1         | 2025-04-16T11:42:22.849366545Z       "params": [
bundler-1         | 2025-04-16T11:42:22.849375152Z         "manual"
bundler-1         | 2025-04-16T11:42:22.849388807Z       ],
bundler-1         | 2025-04-16T11:42:22.849392364Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:42:22.849395840Z     }
bundler-1         | 2025-04-16T11:42:22.849399217Z [11:42:22.847] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:42:22.849403044Z     reqId: "req-f"
bundler-1         | 2025-04-16T11:42:22.849405528Z     body: {
bundler-1         | 2025-04-16T11:42:22.849408975Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:42:22.849412762Z       "id": 13,
bundler-1         | 2025-04-16T11:42:22.849416639Z       "result": "ok"
bundler-1         | 2025-04-16T11:42:22.849420166Z     }
bundler-1         | 2025-04-16T11:42:22.977683332Z [11:42:22.916] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:42:22.977714400Z     reqId: "req-g"
bundler-1         | 2025-04-16T11:42:22.977741441Z     method: "POST"
bundler-1         | 2025-04-16T11:42:22.977748924Z     url: "/rpc"
bundler-1         | 2025-04-16T11:42:22.977752952Z     body: {
bundler-1         | 2025-04-16T11:42:22.977756539Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:42:22.977760256Z       "id": 14,
bundler-1         | 2025-04-16T11:42:22.977763862Z       "params": [
bundler-1         | 2025-04-16T11:42:22.977767629Z         {
bundler-1         | 2025-04-16T11:42:22.977771316Z           "sender": "0x78D8601CCC48456a4C0BB6Bf9AE61F35FF9E6e8a",
bundler-1         | 2025-04-16T11:42:22.977775554Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:42:22.977779321Z           "callData": "0xa9e966b70000000000000000000000000000000000000000000000000000000000000001",
bundler-1         | 2025-04-16T11:42:22.977783289Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:42:22.977786935Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:42:22.977790402Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:42:22.977794069Z           "maxFeePerGas": "0x12a05f200",
bundler-1         | 2025-04-16T11:42:22.977797575Z           "maxPriorityFeePerGas": "0x3b9aca00",
bundler-1         | 2025-04-16T11:42:22.977801262Z           "signature": "0x"
bundler-1         | 2025-04-16T11:42:22.977804909Z         },
bundler-1         | 2025-04-16T11:42:22.977808325Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:42:22.977811802Z       ],
bundler-1         | 2025-04-16T11:42:22.977815368Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:42:22.977818935Z     }
bundler-1         | 2025-04-16T11:42:22.978092356Z [11:42:22.917] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:42:23.106218626Z [11:42:23.052] [34mDEBUG[39m (1): [36mOpcode validation successful. Trying saving in mempool...[39m
bundler-1         | 2025-04-16T11:42:23.107887767Z [11:42:23.057] [34mDEBUG[39m (1): [36mMempool: User op added[39m
bundler-1         | 2025-04-16T11:42:23.107904368Z [11:42:23.058] [34mDEBUG[39m (1): [36mSaved in mempool[39m
bundler-1         | 2025-04-16T11:42:23.107926549Z [11:42:23.058] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:42:23.107944934Z     reqId: "req-g"
bundler-1         | 2025-04-16T11:42:23.107948811Z     body: {
bundler-1         | 2025-04-16T11:42:23.107952638Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:42:23.107956516Z       "id": 14,
bundler-1         | 2025-04-16T11:42:23.107960172Z       "result": "0x2d7ff5c05a0250760e373541e14399ee9e5ac6bc35278f9f7cb3ce7ba13c70f0"
bundler-1         | 2025-04-16T11:42:23.107963739Z     }
bundler-1         | 2025-04-16T11:42:23.107967216Z [11:42:23.060] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:42:23.107971163Z     reqId: "req-h"
bundler-1         | 2025-04-16T11:42:23.107974730Z     method: "POST"
bundler-1         | 2025-04-16T11:42:23.107978506Z     url: "/rpc"
bundler-1         | 2025-04-16T11:42:23.107982244Z     body: {
bundler-1         | 2025-04-16T11:42:23.107986221Z       "method": "debug_bundler_dumpMempool",
bundler-1         | 2025-04-16T11:42:23.107989778Z       "id": 15,
bundler-1         | 2025-04-16T11:42:23.107992843Z       "params": [
bundler-1         | 2025-04-16T11:42:23.107996370Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:42:23.107999857Z       ],
bundler-1         | 2025-04-16T11:42:23.108003012Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:42:23.108006329Z     }
bundler-1         | 2025-04-16T11:42:23.108009635Z [11:42:23.061] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:42:23.108013201Z     reqId: "req-h"
bundler-1         | 2025-04-16T11:42:23.108016488Z     body: {
bundler-1         | 2025-04-16T11:42:23.108045119Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:42:23.108050098Z       "id": 15,
bundler-1         | 2025-04-16T11:42:23.108053825Z       "result": [
bundler-1         | 2025-04-16T11:42:23.108057422Z         {
bundler-1         | 2025-04-16T11:42:23.108060528Z           "sender": "0x78D8601CCC48456a4C0BB6Bf9AE61F35FF9E6e8a",
bundler-1         | 2025-04-16T11:42:23.108063744Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:42:23.108066860Z           "callData": "0xa9e966b70000000000000000000000000000000000000000000000000000000000000001",
bundler-1         | 2025-04-16T11:42:23.108070566Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:42:23.108073953Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:42:23.108077680Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:42:23.108081417Z           "maxFeePerGas": "0x12a05f200",
bundler-1         | 2025-04-16T11:42:23.108085204Z           "maxPriorityFeePerGas": "0x3b9aca00",
bundler-1         | 2025-04-16T11:42:23.108112995Z           "signature": "0x"
bundler-1         | 2025-04-16T11:42:23.108118035Z         }
bundler-1         | 2025-04-16T11:42:23.108121602Z       ]
bundler-1         | 2025-04-16T11:42:23.108125229Z     }
bundler-1         | 2025-04-16T11:42:23.108128515Z [11:42:23.063] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:42:23.108140257Z     reqId: "req-i"
bundler-1         | 2025-04-16T11:42:23.108144104Z     method: "POST"
bundler-1         | 2025-04-16T11:42:23.108147610Z     url: "/rpc"
bundler-1         | 2025-04-16T11:42:23.108150776Z     body: {
bundler-1         | 2025-04-16T11:42:23.108153802Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:42:23.108157128Z       "id": 16,
bundler-1         | 2025-04-16T11:42:23.108160564Z       "params": [
bundler-1         | 2025-04-16T11:42:23.108163710Z         {
bundler-1         | 2025-04-16T11:42:23.108167217Z           "sender": "0x78D8601CCC48456a4C0BB6Bf9AE61F35FF9E6e8a",
bundler-1         | 2025-04-16T11:42:23.108170703Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:42:23.108174190Z           "callData": "0xa9e966b70000000000000000000000000000000000000000000000000000000000000002",
bundler-1         | 2025-04-16T11:42:23.108188877Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:42:23.108193225Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:42:23.108196642Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:42:23.108199998Z           "maxFeePerGas": "0x12a05f200",
bundler-1         | 2025-04-16T11:42:23.108203234Z           "maxPriorityFeePerGas": "0x3b9aca00",
bundler-1         | 2025-04-16T11:42:23.108206410Z           "signature": "0x"
