deployer-1  | 2025-06-03T07:51:02.254719367Z Deploying entrypoint at 0x4337084d9e255ff0702461cf8895ce9e3b5ff108
bundler-1         | 2025-06-03T07:55:17.935103155Z Jun 03 07:55:17.03 INFO 172.18.0.1 "POST /rpc" done in 1.992ms: 200 "None" "python-requests/2.32.3" debug_bundler_dumpReputation RPC served - reqId:1016
bundler-1         | 2025-06-03T07:55:17.937049852Z Jun 03 07:55:17.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x9893de28aF1C8E1D24946C42Ed6958626aa7d323', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x3D0a9bCa821159543DC91B60bc354b7802A7d984', 'paymasterData': '0x', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 1017)
bundler-1         | 2025-06-03T07:55:18.126720334Z Jun 03 07:55:18.03 DEBUG response: 0x36bef9055588ab6988e4bb7a06e85a96be94e5d22759c45039a268d7775a0926
bundler-1         | 2025-06-03T07:55:18.126969807Z Jun 03 07:55:18.03 INFO 172.18.0.1 "POST /rpc" done in 189.973ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:1017
bundler-1         | 2025-06-03T07:55:18.129048555Z Jun 03 07:55:18.03 DEBUG request: ('debug_bundler_dumpReputation', ['0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 1018)
bundler-1         | 2025-06-03T07:55:18.130289532Z Jun 03 07:55:18.03 DEBUG response: [{'opsSeen': 0, 'opsIncluded': 1, 'status': 0, 'address': '0xa14517b929234734f424802b3eab3684facee4e4'}, {'opsSeen': 5, 'opsIncluded': 1, 'status': 0, 'address': '0xcc91623fb76753b9c887ba694b28eb1d55c1f042'}, {'opsSeen': 0, 'opsIncluded': 1, 'status': 0, 'address': '0x01c8e5dd7bebd84e89b52cf949139d420689cc4b'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xbbdb34cb14d998391be144e7ee6a4db2e3f8e34c'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xa8dab5c1704a57f48cd32c5b5320b0cb68eacf1a'}, {'opsSeen': 2, 'opsIncluded': 0, 'status': 0, 'address': '0x3ad554e19cc3e8a6433c4b52bf5382597afde84b'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x96842938c9fd2ddebcaa7b19b7e174e3e4148777'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x2462359f3e47f4ff9eb2b1d73a87d1d492db9ee3'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x4024df0b7d71bcc2e59905a03b59c9c6f814459c'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xcd058ad0c6211f05f35acca2cc023739c5be31ff'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xfe2ef04d7f9f436b3efb23f99f801cbf36e3dd23'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x7b9ac7d4e10bee644aa753604e99fc4921b4fcf1'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x0b6ec2ed64fe0cf280783c225cb9da37a8700dfd'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x158536de2ac21436256aa41993c8390804826f3f'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x37dccac372676e50470d32da60239e7ca227b7c7'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x16d87ff7a6b44ef6022bbeb547aae383e00a0a79'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x8d96682ac3cd40aaa3c3b3915b5554fc06ae6c57'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x3707c60f52c925967d6cac37d55f25abcdc3a7dc'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x1a07c2f649ee4b25ca9956bd0c87635e90569c0a'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x9f97f5230c156d6f8ab75c957a6d7433d7586088'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xd4c90026c0d3967cd04ed814e38eb90911ff3ccf'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x58ab6838c8f14c2ffb1c1da6973f777333f9c881'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xa4fc442af90aa3e3708abc0e11c10b5360e3f764'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x5283ed5fa5d8cd5cfc67dde9b593be7322151756'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x4c0281a7922159c9fbfbb2b77d2bd3b1fbf467a7'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x3f727f9b9ea5dcbd1cbda3c9128b0a5f27cd45a2'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xf9156cf39ac038179350d37c8486c0813f0e24b8'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x944c9df0196a793b45c99f4da3e755c1907d23d5'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x7cb052fbdf33642fd0c9bf6217f4b87d57f9e69e'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xeb11a5c449b774541486593dea5b1c65e5a2d03f'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xc8233261105da0fbbc0f266bb0ad3e7ddcfb6f4e'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xfe735e4d25be84b08815747a4e5fbe5600977053'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xdc674ab13cae47506fa64125363e64e86823e672'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x11da67641310ba7cb458d64d76ee80ca79f0ba9f'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xde48a3d9c9e2763086af85cf1be9dcd91da68641'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x6af9f6dd990bca1b1d0b192e8b034ecf682f5766'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x5ad3cef7cf274b609ffd644c4a4fd499cf7b7f4e'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x39e7c5f713a14505f49f846a465c55b5b54e8ad5'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x1158491164b9f1cc75a3279ee03f51a9d475a1a4'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x1501f32853fa57ff7dc19c1e7bb301384c200b80'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xb6bc5b2a5301d745c73c00effd9be3d36a5a744c'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x15e4d15ee8fc7ad2c4c601a2a8e842adb8462ee3'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xa18fbafe3b6358b9ff633d499ed5aa47abc26d75'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x00aab056c7ea7484a867daab20f80c99755f7961'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xe4af172c5af80c9dc01a1111f2b13274c72ec88d'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x539ee85c4a1c317104b082f6e65142fa18201872'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x137150ba8f7f6f14448611e4271bf9e1297bce70'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x9423314c496d2febf57264d389ad626c8db2b255'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x6d6d47affedef3aa0ab19dc9028c8c71cec6febc'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x1275311856ad55c8db016f76e2ddc25133ceef6c'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x20a563ec7a7e6c49d5262c95a1573dae12bcd551'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x81107abd58a752c0aa42903c6cde68c77174f313'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x56e4da7a6ef0f77ffc97d2153f69936cb42f0d55'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x05aec41ccf5b248b2510f145737acaf240538699'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xff4fe11b424b7587db2b949fd64ffa35737d38f2'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x82f50cd078ce950878e6769869086fbc111391fc'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xdc47c59faa9c4885c40fc631d0849c689a4689c9'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xe9199dfaa08b11fb8bcce45adbeaf445b42fd7bc'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x78444393adb49ccde398963aab3acf567032041d'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xe70defc55e0d1e802c26397ec39e3d25c661e229'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x55c86ca67b25c0b1bdc48e9aa148bb31fb3411c2'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x55c1554e08b3970f179011f1262a0306757168c2'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x50440a31c50b488880c1de151d076710d8f6becd'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x7c06d6cf04c18545ba04d03ce7e97943db5a77cb'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xb0dcc3a79c0d763362688466b7ef7d3568a1aea9'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x51eea9322e34888de40adf57bacbf1230407cedd'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x28b6b60de52c344b9123cce24e824f76544f9e6c'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xacf1d851a785aef4ffa9d404e8b65f292fcafcb3'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x3c5c965e4ff363ab6aa999ac16ea131be488c6e8'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xe516c98a1efc5a0706f5a7d499fe9896509b9568'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x5128b87270a2f28bed621e57887fc5e5c4d009f5'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x1d19400e4d8989c797695c008aa4afa7f34e16c3'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x36231ecd6c9f3e2e09a5cbc664ef73fec7f8702f'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xfdf1c6a4d55eaeef75a66e386b56abcf1e09d81d'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xba26b8a955d542ccd70406ea7e049752593180e8'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xeb6953a3f9f815afda7bfe31c0f4444c4bee1c09'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x5cdc94b872050cf8e58394c2435412f339a7e2f7'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x3ea8c90e1d63ef38154423895699d96485f4b484'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x5176ee85bbdd37579d7e1eb95b9a0ffc529eb9aa'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x1a34c28bca5a49e8a819ec9e15bc36fdc470242d'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xb57322b2a5c68d1c4fbf80bd53c3bcb43d9305c9'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x949b9cd5585ba09d21a41412a71095ff6886d46c'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x5203b1e973bd275ada0e9320a019a56e8f3180e6'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x8bcf2e4e7f16d338fbeb74f48f5c1903ef5ae675'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xa5b6c69ea228986ed61bb27117f240775d0b4a8c'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x416f0d12a69f16a27bdc4150e892f596c0babf45'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xfeea2125432db261f7c4633406c2edfa2923d6ba'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x84aece5552a56dc92a9c14beb0a2bf69b1ee5573'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x679428625f2794111e515c3da49907e4fa8a1b55'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xa55b7f53edc15d2ccbd1ace32c6ff064ddf47945'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x0192b42a132396f4883f1dae578833cdb80067ba'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x8b6f8c3ae3758ab68f77dfddef203184e1679041'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x0906fbd29f9948b3f7ffff3dcbbb719fb25d4971'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xa4b794119946b4b8b6b332c80d620eddcdfb6170'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x862480d312b7e2e5882f19f68af823072dc3aa02'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xde7224504c07dd30732e5ac3888ecf6f574af9d8'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x8c64678985865591530bf1fb86b84e4b8166a10d'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x90b20190e6bf8db2e87107cf76390ac2f8eb83dc'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xb77e063bcf2e4bb62b9940f4e2611ff5b2ffbd28'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xf6eb96d5acc9badcb15b3c622d180800aa2f2a24'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xfbddc4a0dc31cc1d79745dfb141b52b57333a373'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x8cbbf5cd628633b837647913b342d0545b51e882'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x1e555847c50311939fd9bdca601a4fe73a766099'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x72b00bb938a5295e66c2a13acf4c4882e90f5163'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x97a7d412f476d77ee8366f3c6081e5c27fe6cacd'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x24db7b145dc044344607805f4b451118f24826ba'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x216f398dfea1bdaca6e7cd1c40efcf0d72e754e8'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xb9ad6aefb5cee9657c3c06645275e00d7283e665'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x0cf269971204a5802897b7809514f89f360b87be'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xbb9c2222c249fcca66db888b960e9e49c3a17dda'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x2b02967cdf3b6c6cef4477f7fea3b37edd91ab40'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x43491297fb530a9358860f7f36fcdb1f592bd2a7'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x971d18d111c3fbc576c05b36da4a8c9373524b82'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x6876972592566b8987709a862df555066da8e130'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x880ee4376758cb27b6675b2ca6841483c9dfe26c'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xce098abab646eda3290153e8460e87da1b32d8e5'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x06afd5deda601daf3d9092c9f115bb812093fffe'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xdabb9092c6fec97551e283eddb874bfd8247a241'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xa28f7a961b85d0383260b4a8064d5ce491eca175'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x8caa2abf4dc00cdbebd29386d23f2c2d286538da'}, {'opsSeen': 0, 'opsIncluded': 1, 'status': 0, 'address': '0x9d4e63f3fee0e6ee0386a5c1592c0288e4a00cca'}, {'opsSeen': 2, 'opsIncluded': 2, 'status': 0, 'address': '0x7702000000000000000000000000000000000000'}, {'opsSeen': 0, 'opsIncluded': 1, 'status': 0, 'address': '0x389573564b53fe49ac1be0d507cd0e88189ac0d6'}, {'opsSeen': 0, 'opsIncluded': 1, 'status': 0, 'address': '0x80f639c467a5d0a2b3c15b1fb2d8abdc648e2129'}, {'opsSeen': 0, 'opsIncluded': 2, 'status': 0, 'address': '0x02fa2da9d521be52f5454b12ca0144a2bdd03e1e'}, {'opsSeen': 0, 'opsIncluded': 2, 'status': 0, 'address': '0x5f92bf7ab523d92cfbe268826791f98a80576d75'}, {'opsSeen': 0, 'opsIncluded': 1, 'status': 0, 'address': '0x7633d41aebb4d0914a1fa50b03b99651963ab6fb'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xec31a07605e8f17ff2c30a2a56ee3d0af53e3210'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x903e7a8848d6940c61e5c97f08f7e8d1739939b6'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x9414674408965f369b5c8ee487efd6c74143c7a8'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x01c8a049fbc284a68e96c9995cdaf723adc414b1'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x96bc041ac6eff961ac21a36d4597dfe3c359613a'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xf598b492c5b4d790e3f0355e6dde08789d4da3dd'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x91c3bdea60cbb3652e829b0fed6a266f96a336e4'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x81477e81d304971c1ff34aa197b2511742d112ef'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x6b0cdd9d1ff6c409f3f77ed690f9df7392f9ed10'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x0c9a8e7c52c2366b40e88325cc5d0547b6914f47'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0xd35859954608f911443af31bfdf61d2b098e988a'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x676383f90c98fb7c1b61355a793267a0f45bd065'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x9f4c3dc48c6d257a61107bb474409a639f06eb08'}, {'opsSeen': 5, 'opsIncluded': 2, 'status': 0, 'address': '0x7762a11ef7e9b9cfe28ed537aa9e129e840c570f'}, {'opsSeen': 10000, 'opsIncluded': 0, 'status': 2, 'address': '0x9037e06705216b9ffa8a8c8e892305758589f483'}, {'opsSeen': 0, 'opsIncluded': 1, 'status': 0, 'address': '0x7b32273fc5c419b8e338becd64bd8ea96e1b6772'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x9893de28af1c8e1d24946c42ed6958626aa7d323'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 0, 'address': '0x3d0a9bca821159543dc91b60bc354b7802a7d984'}]
bundler-1         | 2025-06-03T07:55:18.130784265Z Jun 03 07:55:18.03 INFO 172.18.0.1 "POST /rpc" done in 1.758ms: 200 "None" "python-requests/2.32.3" debug_bundler_dumpReputation RPC served - reqId:1018
bundler-1         | 2025-06-03T07:55:18.155327638Z Jun 03 07:55:18.03 DEBUG request: ('debug_bundler_sendBundleNow', [], 1019)
bundler-1         | 2025-06-03T07:55:18.159227583Z Jun 03 07:55:18.03 INFO user operation: 0x8535025a7ea61b79ecad6ce246d53cac3c90cbd5504e19e9cce7f1237d502790 was included onchain after adding to mempool for 1 times
bundler-1         | 2025-06-03T07:55:18.305128585Z Jun 03 07:55:18.03 DEBUG user operation dropped because it failed second validation: revert reason : AA31 paymaster deposit too low user_operation_hash: 0x36bef9055588ab6988e4bb7a06e85a96be94e5d22759c45039a268d7775a0926
bundler-1         | 2025-06-03T07:55:18.305539452Z Jun 03 07:55:18.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:55:18.305824583Z Jun 03 07:55:18.03 INFO 172.18.0.1 "POST /rpc" done in 150.501ms: 200 "None" "python-requests/2.32.3" debug_bundler_sendBundleNow RPC served - reqId:1019
bundler-1         | 2025-06-03T07:55:18.309159830Z Jun 03 07:55:18.03 DEBUG request: ('debug_bundler_dumpReputation', ['0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 1020)
