geth-1.14         | 2024-10-20T14:49:45.292806051Z ERROR[10-20|14:49:45.292] Head block is not reachable
deployer-1        | 2024-10-20T14:49:46.097149931Z Deploying entrypoint at 0x0000000071727De22E5E9d8BAf0edAc6f37da032
bundler-1         | 2024-10-20T14:50:50.021306305Z Oct 20 14:50:50.20 INFO 172.25.0.1 "POST /rpc" done in 1.031ms: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:353
bundler-1         | 2024-10-20T14:50:50.103535166Z Oct 20 14:50:50.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xFe77bCEDf176c7B7B77F1CFA8Dc9Abf3C6808783', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x6A148802EFF917C61FCC4b3fD0B8A51ebd1daf31', 'paymasterData': '0x42414c414e4345', 'paymasterVerificationGasLimit': '0xc350', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 354)
bundler-1         | 2024-10-20T14:50:50.270131023Z Oct 20 14:50:50.20 DEBUG response: 0xbc82747a79235b8ae5464cc77d46d57bd2064f89686f6a8dec310fcfa36fb95b
bundler-1         | 2024-10-20T14:50:50.270418429Z Oct 20 14:50:50.20 INFO 172.25.0.1 "POST /rpc" done in 167.105ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:354
bundler-1         | 2024-10-20T14:50:50.274023167Z Oct 20 14:50:50.20 DEBUG request: ('debug_bundler_clearState', [], 355)
bundler-1         | 2024-10-20T14:50:50.274510449Z Oct 20 14:50:50.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:50.274757507Z Oct 20 14:50:50.20 INFO 172.25.0.1 "POST /rpc" done in 879.68μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:355
bundler-1         | 2024-10-20T14:50:50.352975245Z Oct 20 14:50:50.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x5d97B9107AcDB6770fB7dB3c935BFD0F9b3Fcc1b', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xfbdf520081d4ea92867D0DeD93c197ff3a2ED05A', 'paymasterData': '0x53454c4642414c414e4345', 'paymasterVerificationGasLimit': '0xc350', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 356)
bundler-1         | 2024-10-20T14:50:50.550969659Z Oct 20 14:50:50.20 DEBUG response: 0x426fa008faf796419422dd0ff93d1ac1234cd4ffeb718e17fb1af5f4dcad230e
bundler-1         | 2024-10-20T14:50:50.551218546Z Oct 20 14:50:50.20 INFO 172.25.0.1 "POST /rpc" done in 198.508ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:356
bundler-1         | 2024-10-20T14:50:50.554650725Z Oct 20 14:50:50.20 DEBUG request: ('debug_bundler_clearState', [], 357)
bundler-1         | 2024-10-20T14:50:50.555156869Z Oct 20 14:50:50.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:50.555387579Z Oct 20 14:50:50.20 INFO 172.25.0.1 "POST /rpc" done in 843.763μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:357
bundler-1         | 2024-10-20T14:50:50.730209809Z Oct 20 14:50:50.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xd18606786aB7d8E0ED934ABfA35E75F0293005Da', 'nonce': '0x0', 'factory': '0x6A715ce4d3ed2f56991c67637f805273740440BB', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000034741530000000000000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 358)
bundler-1         | 2024-10-20T14:50:50.879810246Z Oct 20 14:50:50.20 WARNING 172.25.0.1 "POST /rpc" done in 149.739ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:358 - error code:-32502 - error message:factory uses banned opcode: GAS
bundler-1         | 2024-10-20T14:50:50.883164523Z Oct 20 14:50:50.20 DEBUG request: ('debug_bundler_clearState', [], 359)
bundler-1         | 2024-10-20T14:50:50.883680485Z Oct 20 14:50:50.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:50.883926801Z Oct 20 14:50:50.20 INFO 172.25.0.1 "POST /rpc" done in 877.456μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:359
bundler-1         | 2024-10-20T14:50:50.953211140Z Oct 20 14:50:50.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x09FeB80296e888997C47046E32b3acad37d71B5B', 'nonce': '0x0', 'factory': '0xF34545C7d1b62f8864E6aaEc2fCd60084ddcbC0F', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000064e554d4245520000000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 360)
bundler-1         | 2024-10-20T14:50:51.108671974Z Oct 20 14:50:51.20 WARNING 172.25.0.1 "POST /rpc" done in 155.522ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:360 - error code:-32502 - error message:factory uses banned opcode: NUMBER
bundler-1         | 2024-10-20T14:50:51.112100628Z Oct 20 14:50:51.20 DEBUG request: ('debug_bundler_clearState', [], 361)
bundler-1         | 2024-10-20T14:50:51.112811973Z Oct 20 14:50:51.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:51.113064244Z Oct 20 14:50:51.20 INFO 172.25.0.1 "POST /rpc" done in 1.134ms: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:361
bundler-1         | 2024-10-20T14:50:51.184061442Z Oct 20 14:50:51.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xAb468362679aB8D53d0b3028Aa9df4607a57007D', 'nonce': '0x0', 'factory': '0xE08516A63F73fa613668f21b85DD98d2b0689C97', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000954494d455354414d500000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 362)
bundler-1         | 2024-10-20T14:50:51.343906897Z Oct 20 14:50:51.20 WARNING 172.25.0.1 "POST /rpc" done in 160.006ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:362 - error code:-32502 - error message:factory uses banned opcode: TIMESTAMP
bundler-1         | 2024-10-20T14:50:51.347299305Z Oct 20 14:50:51.20 DEBUG request: ('debug_bundler_clearState', [], 363)
bundler-1         | 2024-10-20T14:50:51.347803866Z Oct 20 14:50:51.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:51.348055613Z Oct 20 14:50:51.20 INFO 172.25.0.1 "POST /rpc" done in 867.417μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:363
bundler-1         | 2024-10-20T14:50:51.420158271Z Oct 20 14:50:51.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xf5C85d66fe418AEe856CB02c05083b492c979c2F', 'nonce': '0x0', 'factory': '0x4a1B997350f2a531D5B0ad4fc7354372e1572dC9', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da0320000000000000000000000000000000000000000000000000000000000000008434f494e42415345000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 364)
bundler-1         | 2024-10-20T14:50:51.583985472Z Oct 20 14:50:51.20 WARNING 172.25.0.1 "POST /rpc" done in 163.954ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:364 - error code:-32502 - error message:factory uses banned opcode: COINBASE
bundler-1         | 2024-10-20T14:50:51.587400849Z Oct 20 14:50:51.20 DEBUG request: ('debug_bundler_clearState', [], 365)
bundler-1         | 2024-10-20T14:50:51.587920969Z Oct 20 14:50:51.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:51.588170672Z Oct 20 14:50:51.20 INFO 172.25.0.1 "POST /rpc" done in 930.415μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:365
bundler-1         | 2024-10-20T14:50:51.661652902Z Oct 20 14:50:51.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x20efe16A967bC59eb14143F758Ff3fDC04CbbD81', 'nonce': '0x0', 'factory': '0xBb3884E2B496D0f186550AB540115a246AAd66e2', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000a444946464943554c545900000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 366)
bundler-1         | 2024-10-20T14:50:51.833389429Z Oct 20 14:50:51.20 WARNING 172.25.0.1 "POST /rpc" done in 171.929ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:366 - error code:-32502 - error message:factory uses banned opcode: DIFFICULTY
bundler-1         | 2024-10-20T14:50:51.836837808Z Oct 20 14:50:51.20 DEBUG request: ('debug_bundler_clearState', [], 367)
bundler-1         | 2024-10-20T14:50:51.837416668Z Oct 20 14:50:51.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:51.837645895Z Oct 20 14:50:51.20 INFO 172.25.0.1 "POST /rpc" done in 1.017ms: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:367
bundler-1         | 2024-10-20T14:50:51.907258210Z Oct 20 14:50:51.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xd9F1c3793A17FEB86F4FAF296b21551BF0d92608', 'nonce': '0x0', 'factory': '0x1f65E7aaB746dc250b5fCF1448A1963491386fb3', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000074241534546454500000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 368)
bundler-1         | 2024-10-20T14:50:52.081889512Z Oct 20 14:50:52.20 WARNING 172.25.0.1 "POST /rpc" done in 174.78ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:368 - error code:-32502 - error message:factory uses banned opcode: BASEFEE
bundler-1         | 2024-10-20T14:50:52.085323251Z Oct 20 14:50:52.20 DEBUG request: ('debug_bundler_clearState', [], 369)
bundler-1         | 2024-10-20T14:50:52.085892495Z Oct 20 14:50:52.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:52.086139603Z Oct 20 14:50:52.20 INFO 172.25.0.1 "POST /rpc" done in 943.288μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:369
bundler-1         | 2024-10-20T14:50:52.157584157Z Oct 20 14:50:52.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xAf90644fB28Ae730db5fca3DFc86855dcaD90249', 'nonce': '0x0', 'factory': '0xaDae00E5BA4BD7cCE2c89Df2D7f80FfB89dCAdd6', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000084741534c494d4954000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 370)
bundler-1         | 2024-10-20T14:50:52.335896352Z Oct 20 14:50:52.20 WARNING 172.25.0.1 "POST /rpc" done in 178.407ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:370 - error code:-32502 - error message:factory uses banned opcode: GASLIMIT
bundler-1         | 2024-10-20T14:50:52.339338046Z Oct 20 14:50:52.20 DEBUG request: ('debug_bundler_clearState', [], 371)
bundler-1         | 2024-10-20T14:50:52.339858396Z Oct 20 14:50:52.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:52.340082163Z Oct 20 14:50:52.20 INFO 172.25.0.1 "POST /rpc" done in 876.034μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:371
bundler-1         | 2024-10-20T14:50:52.409791311Z Oct 20 14:50:52.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xDF36cDCe33f9B69FDdc4a01F9109Aa4EF24cb70F', 'nonce': '0x0', 'factory': '0x24C3EaF44D41F56a90d33BE9503193ac5aaD09d3', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000084741535052494345000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 372)
bundler-1         | 2024-10-20T14:50:52.588327854Z Oct 20 14:50:52.20 WARNING 172.25.0.1 "POST /rpc" done in 178.631ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:372 - error code:-32502 - error message:factory uses banned opcode: GASPRICE
bundler-1         | 2024-10-20T14:50:52.591715877Z Oct 20 14:50:52.20 DEBUG request: ('debug_bundler_clearState', [], 373)
bundler-1         | 2024-10-20T14:50:52.592223684Z Oct 20 14:50:52.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:52.592466420Z Oct 20 14:50:52.20 INFO 172.25.0.1 "POST /rpc" done in 894.387μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:373
bundler-1         | 2024-10-20T14:50:52.662484270Z Oct 20 14:50:52.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xE0629557F0bCECBB936Dc15d16C6E57d83503505', 'nonce': '0x0', 'factory': '0xe9415d2B3D1FDA42821c244665b9b3FF439510Dd', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000b53454c4642414c414e4345000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 374)
bundler-1         | 2024-10-20T14:50:52.874986709Z Oct 20 14:50:52.20 WARNING 172.25.0.1 "POST /rpc" done in 212.608ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:374 - error code:-32502 - error message:factory uses banned opcode: SELFBALANCE
bundler-1         | 2024-10-20T14:50:52.878308690Z Oct 20 14:50:52.20 DEBUG request: ('debug_bundler_clearState', [], 375)
bundler-1         | 2024-10-20T14:50:52.878842114Z Oct 20 14:50:52.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:52.879084830Z Oct 20 14:50:52.20 INFO 172.25.0.1 "POST /rpc" done in 925.225μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:375
bundler-1         | 2024-10-20T14:50:52.952565847Z Oct 20 14:50:52.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x2D44eDB9CF55216C71aA36A116C8bB5F3E8DEB63', 'nonce': '0x0', 'factory': '0x4644BA85109184d238aCd203da67D77Fe5455CA9', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000742414c414e434500000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 376)
bundler-1         | 2024-10-20T14:50:53.134338203Z Oct 20 14:50:53.20 WARNING 172.25.0.1 "POST /rpc" done in 181.907ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:376 - error code:-32502 - error message:factory uses banned opcode: BALANCE
bundler-1         | 2024-10-20T14:50:53.137768235Z Oct 20 14:50:53.20 DEBUG request: ('debug_bundler_clearState', [], 377)
bundler-1         | 2024-10-20T14:50:53.138286942Z Oct 20 14:50:53.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:53.138550003Z Oct 20 14:50:53.20 INFO 172.25.0.1 "POST /rpc" done in 886.423μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:377
bundler-1         | 2024-10-20T14:50:53.311350655Z Oct 20 14:50:53.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xd3F6725692D4e9F91B95E72eBe31A79a0601f13d', 'nonce': '0x0', 'factory': '0xA0652E24bC541D4b51c4D02443A0834eF27df762', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000064f524947494e0000000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 378)
bundler-1         | 2024-10-20T14:50:53.497024043Z Oct 20 14:50:53.20 WARNING 172.25.0.1 "POST /rpc" done in 185.813ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:378 - error code:-32502 - error message:factory uses banned opcode: ORIGIN
bundler-1         | 2024-10-20T14:50:53.500496324Z Oct 20 14:50:53.20 DEBUG request: ('debug_bundler_clearState', [], 379)
bundler-1         | 2024-10-20T14:50:53.501122164Z Oct 20 14:50:53.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:53.501357743Z Oct 20 14:50:53.20 INFO 172.25.0.1 "POST /rpc" done in 1.018ms: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:379
bundler-1         | 2024-10-20T14:50:53.575786825Z Oct 20 14:50:53.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xC3A847A1BfB2DeEcc54020E800cb21Ba05EFb88E', 'nonce': '0x0', 'factory': '0x5d7443Be42DB91259E267eD73af3391d3726dA64', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da0320000000000000000000000000000000000000000000000000000000000000009424c4f434b484153480000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 380)
bundler-1         | 2024-10-20T14:50:53.765290445Z Oct 20 14:50:53.20 WARNING 172.25.0.1 "POST /rpc" done in 189.651ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:380 - error code:-32502 - error message:factory uses banned opcode: BLOCKHASH
bundler-1         | 2024-10-20T14:50:53.768756749Z Oct 20 14:50:53.20 DEBUG request: ('debug_bundler_clearState', [], 381)
bundler-1         | 2024-10-20T14:50:53.769326229Z Oct 20 14:50:53.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:53.769567282Z Oct 20 14:50:53.20 INFO 172.25.0.1 "POST /rpc" done in 992.37μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:381
bundler-1         | 2024-10-20T14:50:53.842561642Z Oct 20 14:50:53.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xa602556A7B38CB9f53814F4169E47a1cC9Af9F0B', 'nonce': '0x0', 'factory': '0xd3992362159C1082B27bf4082943Db29fec67C4D', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000064352454154450000000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 382)
bundler-1         | 2024-10-20T14:50:54.048190716Z Oct 20 14:50:54.20 WARNING 172.25.0.1 "POST /rpc" done in 205.747ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:382 - error code:-32502 - error message:factory uses banned opcode: CREATE
bundler-1         | 2024-10-20T14:50:54.051635579Z Oct 20 14:50:54.20 DEBUG request: ('debug_bundler_clearState', [], 383)
bundler-1         | 2024-10-20T14:50:54.052219017Z Oct 20 14:50:54.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:54.052473371Z Oct 20 14:50:54.20 INFO 172.25.0.1 "POST /rpc" done in 996.367μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:383
bundler-1         | 2024-10-20T14:50:54.122342071Z Oct 20 14:50:54.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xC16f7C20Eb1Bff1C5ba40A071af481DA9bAc3e60', 'nonce': '0x0', 'factory': '0x9B0B051833e448FA666c0274B3a35Bfc9a5d3B09', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000074352454154453200000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 384)
bundler-1         | 2024-10-20T14:50:54.335844294Z Oct 20 14:50:54.20 WARNING 172.25.0.1 "POST /rpc" done in 213.629ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:384 - error code:-32502 - error message:factory uses banned opcode: CREATE2
bundler-1         | 2024-10-20T14:50:54.339314747Z Oct 20 14:50:54.20 DEBUG request: ('debug_bundler_clearState', [], 385)
bundler-1         | 2024-10-20T14:50:54.339842571Z Oct 20 14:50:54.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:54.340106774Z Oct 20 14:50:54.20 INFO 172.25.0.1 "POST /rpc" done in 916.078μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:385
